事業者名,ステータス,精算,予約番号,企画区分,申込日,キャンセル日,貸出日時,貸出営業所,貸出営業所コード,返却日時,返却営業所,返却営業所コード,料金プラン,車両クラス,AT/MT,禁煙/喫煙,オプション,免責補償,乗車人数,到着便,出発便,基本料金合計（予約時）,乗捨料金（予約時）,オプション料金（予約時明細）,オプション料金（予約時合計金額）,免責補償料金（予約時明細）,免責補償料金（予約時合計金額）,深夜手数料（予約時）,合計金額（予約時）,最終利用金額,DP最終利用金額,キャンセル料金,利用ポイント,クーポンコード,クーポン名称,利用クーポン金額,計算基準額,システム利用料,販促プログラム,ポイント付与料,ポイント追加付与料,料金プランコード,メモ,DPオペレーターメモ,DP用最終更新日時
  ニコニコレンタカー,予約成立,済,R0GTIGAO,じゃらん,2017/8/27 13:49,,2017/8/27 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/8/31 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,17000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（5400円）,5400,0,22400,22400,,0,0,,,,20740,2488,0,414,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R87NLRCT,ANAじゃらんパック,2017/8/27 17:48,,2017/9/5 8:25,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/7 20:50,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),指定なし,喫煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,ANA0987,ANA0988,10500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,10500,10500,10500,0,,,,,9722,1166,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R0A486UG,じゃらん,2017/8/28 12:56,,2017/9/1 21:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/3 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【おトクなHV特集】低燃費でドライブを満喫！,ハイブリットHV0001,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 3 名、子ども: 0 名,JAL2011,,13500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,15660,15660,,0,0,,,,14500,1740,0,290,0,HV0001,,,
  ニコニコレンタカー,予約成立,済,R0A2C3PV,じゃらん,2017/8/28 16:50,,2017/9/11 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/13 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【おトクなHV特集】低燃費でドライブを満喫！,ハイブリットHV0001,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,GK181,GK186,13500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,16740,16740,,0,0,,,,15500,1860,0,310,0,HV0001,,,
  ニコニコレンタカー,予約成立,済,R0YJJQJT,じゃらん,2017/8/28 17:18,,2017/8/28 21:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/1 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,JAL529,,15700,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,20020,20020,,0,0,,,,18537,2224,0,370,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R8KMOIAC,ANAじゃらんパック,2017/8/28 20:31,,2017/9/24 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/29 20:25,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),指定なし,喫煙,カーナビ × 1 / ETC × 1,免責補償,大人: 1 名、子ども: 0 名,ANA0067,ANA0084,22000,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,22000,22000,22000,0,,,,,20370,2444,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R0VSD87D,じゃらん,2017/8/28 21:39,,2017/9/23 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/24 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】8人乗りワゴンクラス 禁煙 (ノア・セレナ等) ,Fクラス(SCF001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 4 名、子ども: 0 名,sky171,sky178,9000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,11160,11160,,0,2100,CUPR000620,"プレミアムフライデー記念★1,200円分クーポン【9/29迄】",1200,10333,1239,0,206,0,SCF13,,,
  ニコニコレンタカー,予約成立,済,R80EA680,ANAじゃらんパック,2017/8/29 0:56,,2017/9/9 20:50,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/11 20:25,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),指定なし,喫煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,ADN4735,ANJ0084,10500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,10500,10500,10500,0,,,,,9722,1166,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R0BB9Z5J,じゃらん,2017/8/29 11:32,,2017/8/29 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/8/30 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,,大人: 1 名、子ども: 0 名,SKY765,,5800,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,,0,0,5800,5800,,0,0,,,,5370,644,0,107,0,SCS001,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R8ZELJ0L,JALじゃらんパック,2017/8/29 15:38,2017/9/2 1:11,2017/9/29 8:30,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/30 20:25,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),指定なし,喫煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,JAL0501,JAL0530,0,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,6600,0,0,0,,,,,0,0,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,2017/9/2 1:11
  ニコニコレンタカー,予約成立,済,R0HNKLK3,じゃらん,2017/8/29 20:01,,2017/8/30 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/1 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,8700,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,11940,11940,,0,0,,,,11055,1326,0,221,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R00XFQY9,じゃらん,2017/8/30 9:46,,2017/8/30 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/3 13:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【おトクなHV特集】低燃費でドライブを満喫！,ハイブリットHV0001,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,KE765,KE766,22500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,26820,26820,,0,0,CUPR000677,"じゃらん限定★2,000円分クーポン【予約は9/13迄】",2000,24833,2979,0,496,0,HV0001,,,
  ニコニコレンタカー,予約成立,済,R0ERZJIK,じゃらん,2017/8/30 20:03,,2017/9/2 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/4 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【おトクなHV特集】低燃費でドライブを満喫！,ハイブリットHV0001,AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / チャイルドシート × 1,免責補償制度,大人: 2 名、子ども: 1 名,SKY711,ADO036,13500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / チャイルドシート × 1（1620円）,1620,免責補償制度（3240円）,3240,0,18360,18360,,0,0,CUPR000677,"じゃらん限定★2,000円分クーポン【予約は9/13迄】",2000,17000,2040,0,340,0,HV0001,,,
  ニコニコレンタカー,予約成立,済,R0EHGO2H,じゃらん,2017/8/31 2:19,,2017/8/31 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/3 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / チャイルドシート × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 3 名、子ども: 1 名,ANA059,ANA072,12200,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / チャイルドシート × 1（2160円） / 免責補償プラス(NOC免除) × 1（2160円）,4320,免責補償制度（4320円）,4320,0,20840,20840,,0,0,,,,19296,2315,0,385,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R8VB65TV,ANAじゃらんパック,2017/8/31 10:03,,2017/9/19 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/21 20:25,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),指定なし,喫煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,ANA0051,ANJ0084,10500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,10500,10500,10500,0,,,,,9722,1166,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R0GRZJKY,じゃらん,2017/8/31 21:05,,2017/9/30 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/10/2 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【おトクなHV特集】低燃費でドライブを満喫！,ハイブリットHV0001,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 3 名、子ども: 0 名,ANA4813,ANA4814,13500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,16740,16740,,0,0,,,,15500,1860,0,310,0,HV0001,,,
  ニコニコレンタカー,予約成立,済,R0V6XOZD,じゃらん,2017/9/1 11:09,,2017/9/1 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/5 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,15700,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,20020,20020,,0,0,,,,18537,2224,0,370,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R8UYWPQY,JALじゃらんパック,2017/9/1 19:39,,2017/9/13 8:30,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/16 20:25,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),指定なし,喫煙,カーナビ × 1 / ETC × 1,免責補償,大人: 1 名、子ども: 0 名,JAL0501,JAL0530,14400,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,14400,14400,14400,0,,,,,13333,1599,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R0NMQSHQ,じゃらん,2017/9/2 21:54,,2017/9/3 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/5 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,ANA0065,ANA4738,8700,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,11940,11940,,0,0,,,,11055,1326,0,221,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R0SDZBKZ,じゃらん,2017/9/3 0:17,,2017/11/6 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/11/7 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 4WD × 1 / スタッドレス × 1,免責補償制度,大人: 2 名、子ども: 0 名,903,920,4300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 4WD × 1（0円） / スタッドレス × 1（0円）,0,免責補償制度（2160円）,2160,0,6460,6460,,0,0,,,,5981,717,0,119,0,SCS01,,,
  ニコニコレンタカー,予約成立,済,R09XPYSV,じゃらん,2017/9/3 12:08,,2017/10/8 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/10/15 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,,大人: 1 名、子ども: 0 名,Ana059,ANA062,20500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,,0,0,20500,20500,,0,0,,,,18981,2277,0,379,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R02TD4MM,じゃらん,2017/9/3 14:32,,2017/9/17 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/9/20 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【タイムセール限定】スタンダードクラス(禁煙) 最大50%OFFキャンペーン,タイムセールGクラス(TG01),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,15000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,18240,18240,,0,0,CUPR000677,"じゃらん限定★2,000円分クーポン【予約は9/13迄】",2000,16888,2026,0,337,0,TSG01,,,
  ニコニコレンタカー,予約成立,済,R0AGDN3A,じゃらん,2017/9/3 15:47,,2018/2/11 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/2/13 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 4WD × 1 / スタッドレス × 1,免責補償制度,大人: 3 名、子ども: 0 名,ANA4833,ANA714,6300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 4WD × 1（0円） / スタッドレス × 1（0円）,0,免責補償制度（3240円）,3240,0,9540,9540,,0,0,,,,8833,1059,0,176,0,SCS01,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0WVSSKV,じゃらん,2017/9/3 22:40,2017/9/3 22:42,2017/12/12 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/12/17 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 4WD × 1 / スタッドレス × 1,免責補償制度,大人: 3 名、子ども: 0 名,JL0509,CX0581,12600,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 4WD × 1（0円） / スタッドレス × 1（0円）,0,免責補償制度（6480円）,6480,0,19080,0,,0,0,,,,0,0,0,0,0,SCS01,,,
  ニコニコレンタカー,予約成立,済,R01YR74X,じゃらん,2017/9/3 23:53,,2017/12/12 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/12/17 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 4WD × 1 / スタッドレス × 1,免責補償制度,大人: 3 名、子ども: 0 名,JL0509,CX0851,12600,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 4WD × 1（0円） / スタッドレス × 1（0円）,0,免責補償制度（6480円）,6480,0,19080,19080,,0,0,CUPR000674,"じゃらん限定★1,500円分クーポン【予約は9/13迄】",1500,17666,2119,0,353,0,SCS01,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0YCAMRA,じゃらん,2017/9/4 1:31,2017/9/4 1:45,2017/11/17 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/11/19 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 4WD × 1 / スタッドレス × 1,免責補償制度,大人: 1 名、子ども: 0 名,ANA051,ANA988,6300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 4WD × 1（0円） / スタッドレス × 1（0円）,0,免責補償制度（3240円）,3240,0,9540,0,,0,0,,,,0,0,0,0,0,SCS01,,,
  ニコニコレンタカー,予約成立,済,R0KN2UH5,じゃらん,2017/9/4 9:18,,2017/11/10 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/11/12 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 4WD × 1 / スタッドレス × 1,,大人: 2 名、子ども: 0 名,,,6300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 4WD × 1（0円） / スタッドレス × 1（0円）,0,,0,0,6300,6300,,0,400,,,,5833,699,0,116,0,SCS01,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R06R4UKO,じゃらん,2017/9/4 10:38,2017/9/29 8:18,2017/11/23 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2017/11/26 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 4WD × 1 / スタッドレス × 1,,大人: 1 名、子ども: 0 名,,,8400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 4WD × 1（0円） / スタッドレス × 1（0円）,0,,0,0,8400,0,,0,0,,,,0,0,0,0,0,SCS01,,,
